Smiles,MeanValue
C1=CC2=CC3=CC=C(N3)C=C4C=CC(=N4)C=C5C=CC(=N5)C=C1N2,0.028933333333333335
C1=CC=C(C(=C1)C#N)C(=O)[O-],0.11
C1=CC=C(C(=C1)C(=O)C=CC2=CC=C(C=C2)O)O,2.1332777785
C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)Cl,0.08
C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N,30.633523076923076
C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)NC=O,80.885
C1=CC=C(C(=C1)C(=O)N)N,0.9
C1=CC=C(C(=C1)C(=O)N)O,1.3
C1=CC=C(C(=C1)C(=O)O)N,2.9295483870967742
C1=CC=C(C(=C1)C(=O)O)NC2C(C(C(O2)COP(=O)(O)O)O)O,53.1
C1=CC=C(C(=C1)C(=O)O)NCC(=O)C(C(COP(=O)(O)O)O)O,1.7787
C1=CC=C(C(=C1)C(=O)O)O,0.07
C1=CC=C(C(=C1)C(=O)O)[O-],6.266666666666667
C1=CC=C(C(=C1)C(=O)[O-])Cl,2.265
C1=CC=C(C(=C1)C(=O)[O-])N,3.9
C1=CC=C(C(=C1)C(=O)[O-])[N+](=O)[O-],0.27
C1=CC=C(C(=C1)C=CC(=O)O)O,0.3
C1=CC=C(C(=C1)C=CC(=O)[O-])Cl,1.09666667
C1=CC=C(C(=C1)C=O)C(=O)O,10.891666665
C1=CC=C(C(=C1)C=O)C=O,0.021333333
C1=CC=C(C(=C1)C=O)Cl,2.391666665
C1=CC=C(C(=C1)C=O)O,34.62444444333333
C1=CC=C(C(=C1)C=O)[N+](=O)[O-],6.808888888444445
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,194.12031666666667
C1=CC=C(C(=C1)CC(C(=O)O)N)O,0.045
C1=CC=C(C(=C1)CCN)Cl,1.1
C1=CC=C(C(=C1)N)O,20.0
C1=CC=C(C(=C1)O)Cl,0.733
C1=CC=C(C(=C1)O)O,106.12498152380952
C1=CC=C(C(=C1)[N+](=O)[O-])OC2C(C(C(C(O2)CO)O)O)O,643.732359282353
C1=CC=C(C(=C1)[N+](=O)[O-])SCC(C(=O)O)N,6.907078571428571
C1=CC=C(C=C1)C#N,33.0
C1=CC=C(C=C1)C(=CC=CC(=O)C(=O)O)O,10.15
C1=CC=C(C=C1)C(=CC=CC(=O)C(=O)O)[O-],1.8925
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,1.335
C1=CC=C(C=C1)C(=O)C(=O)O,78.70576666666666
C1=CC=C(C=C1)C(=O)C(=O)[O-],58.596000000000004
C1=CC=C(C=C1)C(=O)C(Cl)Cl,0.65
C1=CC=C(C=C1)C(=O)C(F)(F)F,10.0
C1=CC=C(C=C1)C(=O)C2=CC=CC=N2,0.366666667
C1=CC=C(C=C1)C(=O)C2=CC=NC=C2,2.9309762385714286
C1=CC=C(C=C1)C(=O)C=CC(=C(C(=O)O)O)Cl,0.0089
C1=CC=C(C=C1)C(=O)C=O,1285.3333333285714
C1=CC=C(C=C1)C(=O)CO,6.7
C1=CC=C(C=C1)C(=O)N,611.3022000000001
C1=CC=C(C=C1)C(=O)NC(CCC(=O)[O-])C(=O)[O-],0.06255000000000001
C1=CC=C(C=C1)C(=O)NCC(=O)C(CCCCN)(C(=O)O)N,45.6
C1=CC=C(C=C1)C(=O)NCC(=O)C(CCCN=C(N)N)(C(=O)O)N,92.0
C1=CC=C(C=C1)C(=O)NCC(=O)NC(CCCCN)C(=O)O,25.5
C1=CC=C(C=C1)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)O,46.3525
C1=CC=C(C=C1)C(=O)NCC(=O)O,41.9375
C1=CC=C(C=C1)C(=O)O,0.19
C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)[N+](=O)[O-],6.3
C1=CC=C(C=C1)C(=O)OCC(C(=O)O)N,1.3
C1=CC=C(C=C1)C(=O)OP(=O)(O)O,1988.7142857142858
C1=CC=C(C=C1)C(=O)[O-],3.535
C1=CC=C(C=C1)C(C#N)O,38.52131034482758
C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)O,1.41
C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,0.44
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,32.28
C1=CC=C(C=C1)C(C(=O)N)N,57.0
C1=CC=C(C=C1)C(C(=O)N)O,75.13333333333334
C1=CC=C(C=C1)C(C(=O)O)C(=O)O,511.1666666666667
C1=CC=C(C=C1)C(C(=O)SCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+])O,183.0
C1=CC=C(C=C1)C(C(=O)[O-])O,159.07111904761905
C1=CC=C(C=C1)C(CC(=O)[O-])[NH3+],0.06273333333333334
C1=CC=C(C=C1)C(CN)O,0.35496666666666665
C1=CC=C(C=C1)C(CO)O,0.41
C1=CC=C(C=C1)C(C[N+](=O)[O-])O,0.3116666666666667
C1=CC=C(C=C1)C2=C(C(=CC=C2)O)O,115.0
C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,9.17
C1=CC=C(C=C1)C2=CC=CC(C2O)O,26.040000000000003
C1=CC=C(C=C1)C2=CC=CC=C2,0.168
C1=CC=C(C=C1)C2=CC=[N+](C=C2)[O-],297.0
C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=C(C=C4)I,99.0
C1=CC=C(C=C1)C2C(O2)C3=CC=CC=C3,0.9
C1=CC=C(C=C1)C=C(C(=O)O)O,267.5
C1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)O)O,4.9143611043333335
C1=CC=C(C=C1)C=CC(=O)N,837.5
C1=CC=C(C=C1)C=CC(=O)O,49.58166666666667
C1=CC=C(C=C1)C=CC(=O)[O-],5.22
C1=CC=C(C=C1)C=CC=O,7.39375
C1=CC=C(C=C1)C=CCO,30.172999996999998
C1=CC=C(C=C1)C=O,86.99952380951429
C1=CC=C(C=C1)CC#N,0.4
C1=CC=C(C=C1)CC(=O)C(=O)O,165.7890322580645
C1=CC=C(C=C1)CC(=O)C(=O)[O-],285.0
C1=CC=C(C=C1)CC(=O)N,48.0
C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O,20.0
C1=CC=C(C=C1)CC(=O)NCC(=O)O,47.0
C1=CC=C(C=C1)CC(=O)O,40.0
C1=CC=C(C=C1)CC(=O)[O-],94.81428571428572
C1=CC=C(C=C1)CC(=S)N[O-],1.0
C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)NC(=O)C=CC3=CC=CO3,0.05
C1=CC=C(C=C1)CC(C(=O)O)N,38.950922514535094
C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C2=CC=CC=C2,5.95
C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC(C(=O)O)N,16.9
C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN,0.5
C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CNC(=O)C2=CC=CC=C2,6.565
C1=CC=C(C=C1)CC(C(=O)O)O,0.335
C1=CC=C(C=C1)CC(C(=O)OCC2=CC=CC=C2)N,0.078333333
C1=CC=C(C=C1)CC(C(=O)[O-])O,235.5
C1=CC=C(C=C1)CC=NO,0.7766666666666667
C1=CC=C(C=C1)CC=O,28.0608333325
C1=CC=C(C=C1)CCC(=O)C(=O)O,0.35
C1=CC=C(C=C1)CCC(=O)N,16.65
C1=CC=C(C=C1)CCC=O,7.21666665
C1=CC=C(C=C1)CCCCN,2.07
C1=CC=C(C=C1)CCCN,20.4
C1=CC=C(C=C1)CCCO,7.5
C1=CC=C(C=C1)CCN,28.584666666666667
C1=CC=C(C=C1)CCO,0.0283
C1=CC=C(C=C1)CN,9.728
C1=CC=C(C=C1)CO,64.07624841271429
C1=CC=C(C=C1)COC(=O)C(CC(=O)N)(C(=O)OC2=CC=C(C=C2)[N+](=O)[O-])N,1.4
C1=CC=C(C=C1)COC(=O)C(CCCCN)(C(=O)OC2=CC=C(C=C2)[N+](=O)[O-])N,9.8
C1=CC=C(C=C1)COC(=O)C2=C(C=CC(=C2)O)CC(C(=O)OC3=CC=C(C=C3)[N+](=O)[O-])N,0.44
C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C(=O)O,1.3
C1=CC=C(C=C1)COC(=O)NC(CCCCN)C(=O)SC(=O)C2=CC=CC=C2,11238.0
C1=CC=C(C=C1)COC(=O)NC(CCCCN)C(=O)SCC2=CC=CC=C2,129.0
C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3,0.020333333250000002
C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3CCN,5.7
C1=CC=C(C=C1)COC2=CC3=C(C=CC=N3)C=C2,0.053333333
C1=CC=C(C=C1)COC2=CC=CC3=C2C=CN3,0.038416666625
C1=CC=C(C=C1)CSCC(C(=O)O)N,2.88078
C1=CC=C(C=C1)CSCC(C(=O)[O-])[NH3+],0.136975
C1=CC=C(C=C1)N,0.367
C1=CC=C(C=C1)N2C3=CC=CC=C3C(=O)C2=O,0.583333333
C1=CC=C(C=C1)N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],911.0
C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O,64.0
C1=CC=C(C=C1)NCCN,21.0
C1=CC=C(C=C1)NCCSCCNC2=CC=CC=C2,68.0
C1=CC=C(C=C1)O,16.137428571428572
C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O,82.4416666675
C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O,181.0
C1=CC=C(C=C1)OC=O,660.0
C1=CC=C(C=C1)OP(=O)(O)O,94.51666666666667
C1=CC=C(C=C1)S(=O)C2=CC=CC=C2,4.0
C1=CC=C2C(=C1)C(=CC(=O)C2=O)O,101.43
C1=CC=C2C(=C1)C(=CC=N2)C=O,4.67
C1=CC=C2C(=C1)C(=CN2)C(C(COP(=O)(O)O)O)O,2.3
C1=CC=C2C(=C1)C(=CN2)CC#N,0.1
C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,2.6925
C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)[O-],0.696
C1=CC=C2C(=C1)C(=CN2)CC(=O)O,0.028
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,38.59721487183334
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC=O,5.0
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O,0.635
C1=CC=C2C(=C1)C(=CN2)CC=NO,27.6666666665
C1=CC=C2C(=C1)C(=CN2)CC=O,7.74
C1=CC=C2C(=C1)C(=CN2)CCN,13.33325
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)CBr,2.7
C1=CC=C2C(=C1)C(=CN2)CCO,1.83333333
C1=CC=C2C(=C1)C(=CN2)O,0.733
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl,31.95
C1=CC=C2C(=C1)C(=O)C(=CN2)O,816.0
C1=CC=C2C(=C1)C(=O)C(=O)N2,22.6577083358125
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)S(=O)(=O)O)NC5=NC(=NC(=N5)NC6=CC(=CC=C6)S(=O)(=O)O)Cl)S(=O)(=O)O)N,145.0
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=CC=C4)S(=O)(=O)CCOS(=O)(=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+],216.0
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)O,1.4
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)O,0.7
C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,5.664639682523809
C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C42,0.5
C1=CC=C2C(=C1)C=C(C=C2O)O,0.003
C1=CC=C2C(=C1)C=C(C=N2)C=O,11.2
C1=CC=C2C(=C1)C=CC(=C2C(=O)O)O,0.05
C1=CC=C2C(=C1)C=CC(=C2[O-])C(=O)O,114.0
C1=CC=C2C(=C1)C=CC(=O)C2=O,12.256066659999998
C1=CC=C2C(=C1)C=CC(O2)(C(=O)O)O,47.0
C1=CC=C2C(=C1)C=CC=C2C(=O)O,0.11
C1=CC=C2C(=C1)C=CC=C2C=O,2.6
C1=CC=C2C(=C1)C=CC=C2CC(=O)O,3.782857142857143
C1=CC=C2C(=C1)C=CC=C2OP(=O)(O)O,53.0
C1=CC=C2C(=C1)C=CN2,0.8538235292941176
C1=CC=C2C(=C1)C=CS2,1.6
C1=CC=C2C(=C1)C=NC3=CC=CC=C23,0.36041666650000004
C1=CC=C2C(=C1)C=NN=C2NN,0.063
C1=CC=C2C(=C1)N(C(=O)C(O2)O)O,12.5
C1=CC=C2C(=C1)N(C(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O)O,102.26666666666667
C1=CC=C2C(=O)C=CC(=O)C2=C1,93.21857142857142
C1=CC=C2C(C(C=CC2=C1)O)O,20.163333333333334
C1=CC=C2C=C(C=CC2=C1)C=O,315.8458333325
C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CCCCN)N,11.3
C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)CN,85.15
C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CCCN=C(N)N)N,69.5
C1=CC=C2C=C(C=CC2=C1)O,0.9
C1=CC=C2C=C(C=CC2=C1)OP(=O)(O)O,4.2
C1=CC=C2C=C3C=CC=CC3=CC2=C1,8.0
C1=CC=C2C=CC=CC2=C1,61.833333333333336
C1=CC=C2C=NN=CC2=C1,0.086
C1=CC=CC=C1,4.028
C1=CC=NC(=C1)C(=O)N,1.8
C1=CC=NC(=C1)C(=O)[O-],3.83
C1=CC=NC(=C1)C=NO,0.0015
C1=CC=NC(=C1)C=O,0.6258333335
C1=CC=NC=C1,0.21
C1=CC=[N+](C(=C1)C(=O)O)[O-],8.0
C1=CC=[N+](C(=C1)CO)[O-],89.3
C1=CC=[N+](C(=C1)Cl)[O-],307.0
C1=CC=[N+](C=C1)[O-],243.0
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,1.8525
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,31.288
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O,48.465
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)(F)F,0.19
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,105.80125
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,16.8825
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC(CO)O)O)O,44.17999999999999
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCCN)O)O,59.17999999999999
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,19.537999272781818
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)([O-])OP(=O)(N)[O-])O)O,1.9000000000000001
C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O,2.065
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,19.19
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)OP(=O)(O)O)O,61.0
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COC(=O)C3=NC=C(N3)P(=O)(O)O)O)O,6.76085
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,69.35515000000001
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OC3C(OC(C3O)N4C=NC5=C(N=CN=C54)N)CO)OP(=O)(O)O)O,55.0
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,75.14
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O,35.0
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)N)O)O)O,0.056
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O,90.14114151219512
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(O3)C(CO)O)O)O)O)O,6.843000000000001
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(O3)CO)O)O)O)O,12.0
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,43.440463178906974
C1=CN=C(C=N1)C(=O)N,2.1533333333333333
C1=CN=C(NC1=O)N,4.5
C1=CN=C2C(=N1)C(=O)NC(=N2)N,131.0
C1=CN=CC2=C1C(=CN2)CC(C(=O)O)N,0.533
C1=CN=CC=C1C(=O)N,1.6
C1=CN=CC=C1C=CC(=O)O,1.06
C1=CN=CC=C1C=O,7.6157499917500004
C1=CN=CC=C1CC(C(=O)O)N,0.61
C1=CN=CN1,1.901233333333333
C1=CNC(=C1)C=O,8.6
C1=CNC(=O)NC1=O,1.01
C1=CNC(=O)OC1=O,2.3
C1=CNN=C1,0.25
C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,1.9
C1=COC=C1C(=O)[O-],6.7
C1=CSC(=C1)C(=O)[O-],4.8
C1=CSC(=C1)C=O,970.0
C1=C[N+](=CC=C1CO)[O-],226.0
C1=C[N+](=CC=C1Cl)[O-],212.0
C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)O,65.0
C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)NC=NCC(=O)C(C(COP(=O)(O)O)O)O)C(=O)N,4.02625
C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)NC=O)C(=O)N,1.6461
C1=NC(=C2C(=N1)N(C(=O)N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N,10.8
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CI)O)O)N,0.83
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,238.11246041665623
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)OP(=O)(O)O)N,1.5999999999999999
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)O)O)N,69.7
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,173.75950733320002
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O,0.3941466
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N,39.25
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OC4C(OC(C4O)N5C=NC6=C(N=CN=C65)N)COP(=O)(O)OC7C(OC(C7O)N8C=NC9=C(N=CN=C98)N)CO)O)O)N,9.934717391304348
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,328.1174348821628
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N,9.1
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N,11.132991236111112
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,65.47230718143449
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N,1.62535
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N,10.678333333333333
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N,2.3
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N,0.33
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)O)O)N,98.075
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N,0.40708333325
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)[O-])OP(=O)(O)[O-])O)N.[Na+].[Na+],11.0
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,169.4815
C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OP(=O)(O4)O)N,60.32782608695652
C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=N)N,0.26
C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,1.8
C1=NC(=O)NC(=C1F)N,70.60055555555556
C1=NC(=O)NC(=N1)N,2.68
C1=NC(=S)NC2=C1NC=N2,1.98
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,20.70894285714286
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,4.903287494095238
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O,3.020857142857143
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,220.82977777333335
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CSCCC(C(=O)O)N)O)O,0.14
C1=NC2=C(C(=O)NC(=N2)N)NC1=O,0.46
C1=NC2=C(N1)C(=O)NC(=N2)N,64.55973333333333
C1=NC2=C(N1)C(=O)NC(=O)N2,22.087338886666664
C1=NC2=C(N1)C(=O)NC(=S)N2,3.32
C1=NC2=C(N1)C(=O)NC=N2,23.660534838709676
C1=NC2=C(N1)C(=S)NC(=O)N2,2.76
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,9.500928571428572
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O,4.0
C1=NC2=C(N1C3C(C(C(O3)CO)OP(=O)(O)O)O)N=C(NC2=O)N,39.0
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,210.9631
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=CN(C2=N)C4C(C(C(O4)COP(=O)(O)O)O)O,9.9
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,118.65839393909091
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)NC(=O)NC2=O,0.043
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N,3.0
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N,17.42800012083333
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,52.15830339620755
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=O)NC2=O,536.096
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N,2.91
C1=NC2=C(N1C3C4C(C(O3)CO)OP(=O)(O4)O)N=C(NC2=O)N,1.385
C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,0.47
C1=NC2=C(N1COCCO)N=C(NC2=O)N,0.015
C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,1.7800000000000002
C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,1.8796666666666664
C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N)N,0.32
C1=NC2=C(NC(=O)N=C2N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,4.7
C1=NC2=C(NC1=O)N=C(NC2=O)N,1.755
C1=NC2=NC=NC(=C2N1)N,6.302611111
C1=NNC(=O)N=C1N,186.0
C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,64.5
C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N,11.2625
C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)O)C=CC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-],357.02382827272726
C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)O)CSC4=CC(=C(C=C4)[N+](=O)[O-])C(=O)O,29.5
C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4,278.9317142857143
C1C(=C(N2C(S1)C(C2=O)NC(=O)CCCC(C(=O)O)N)C(=O)O)CO,364.0
C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(CO)O)O,0.036
C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,0.056799999999999996
C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,30.03304761904762
C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-],37.06693548387097
C1C(=NC2=C(N1)N=C(NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-],0.38
C1C(=O)C(C(C(O1)CO)O)O,217.24545454545452
C1C(C(C(=O)C=C1C(=O)O)O)O,0.7263888900000001
C1C(C(C(=O)CC1(C(=O)O)O)O)O,269.09166666666664
C1C(C(C(C(C1=O)O)O)O)CO,7.3
C1C(C(C(C(C1N)O)O)O)COP(=O)(O)O,7.0
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)O)O)O)N,12.945
